No,Date,Time,PA of Inning,Pitch of PA,Pitcher,Pitcher ID,Pitcher Handedness,Pitcher Team,Batter,Batter ID,Batter Handedness,Batter Team,Pitch Set,Col15,Top/Bottom,Col17,Col18,Col19,Pitch Type,Col21,Pitch Call,Col23,Col24,Col25,Col26,Col27,Notes,Pitch Speed [m/s],Pitch Launch (V) [°],Pitch Launch (H) [°],Pitch Spin [rpm],Pitch Spin Direction [°],Pitch Spin Tilt,Pitch Release Height [m],Pitch Release Side [m],Pitch Extension [m],Pitch Break (V) [m],Pitch Break Ind (V) [m],Pitch Break (H) [m],Pitch Strike Zone - Height [m],Pitch Strike Zone - Offset [m],Pitch Zone Speed [m/s],Pitch Approach (V) [°],Pitch Approach (H) [°],Pitch Time [s],Hit Ball Speed [m/s],Hit Ball Launch (V) [°],Hit Ball Launch (H) [°],Hit Spin [rpm],Col51,Col52,Col53,Hit Carry Distance [m],Col55,Col56,Hit Ball Flight Time [s],pfxx [m],pfxz [m],x0 [m],y0 [m],z0 [m],vx0 [m/s],vy0 [m/s],vz0 [m/s],ax [m/s²],ay [m/s²],az [m/s²],Home Team,Away Team,Col71,Col72,Col73,Col74,GUID,px [m],pz [m],Supervisor
278,2/16/21,16:46:42,0,0,Austin Divello,{5F6AB965-9B81-4385-9A50-B63429C99BB8},R,Coe College,Jordan Kaplan,{8F1384A7-E15D-4B46-9818-30569937C761},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Contact Out,,,,,,,,,,,,,,,,,,,,,,,,,35.266,-1.948,-19.026,,,,,9.941,,,0.279,,,,,,,,,,,,Coe College,Coe College,,,,,{D7B20EDC-EA01-4A4A-BA16-66C1722C265A},,,
279,2/16/21,16:49:05,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Jordan Kaplan,{8F1384A7-E15D-4B46-9818-30569937C761},R,Coe College,Wind Up,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{4E645590-60CB-47C2-A7DB-7DB7F8DB4AFD},,,
280,2/16/21,16:49:18,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Jordan Kaplan,{8F1384A7-E15D-4B46-9818-30569937C761},R,Coe College,Wind Up,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{116EC813-2346-4030-B9A0-66E3D4884784},,,
281,2/16/21,16:49:47,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Jordan Kaplan,{8F1384A7-E15D-4B46-9818-30569937C761},R,Coe College,Wind Up,,Top,,,,,,,,,,,,,28.386,3.335,-2.341,1799,33.634,7:00,1.679,0.357,1.036,-2.526,-0.622,-0.351,0.143,-0.688,25.851,-14.471,-4.859,0.638,,,,,,,,,,,,0.154,-0.293,-0.263,15.24,1.769,1.271,-27.832,0.666,1.514,5.152,-12.698,Coe College,Coe College,,,,,{95E8511A-EC18-49FF-B5C3-8FB969E4702F},0.688,0.143,
282,2/16/21,16:50:01,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Jordan Kaplan,{8F1384A7-E15D-4B46-9818-30569937C761},R,Coe College,Wind Up,,Top,,,,,,,,,,,,,31.602,-0.24,6.634,1634,123.933,10:15,2.003,-0.829,2.473,,,,1.57,-0.486,28.357,-3.079,-4.667,0.524,,,,,,,,,,,,0.909,0.576,0.747,15.24,1.999,-3.348,-30.935,-0.193,11.288,5.419,-2.656,Coe College,Coe College,,,,,{6E2E5D6B-875D-46A3-9A90-D1E0268B8B3C},0.486,1.57,
283,2/16/21,16:50:28,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Jordan Kaplan,{8F1384A7-E15D-4B46-9818-30569937C761},R,Coe College,Wind Up,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{527ED154-E863-47D4-98B9-C7B3E4D51186},,,
284,2/16/21,16:50:41,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Jordan Kaplan,{8F1384A7-E15D-4B46-9818-30569937C761},R,Coe College,Wind Up,,Top,,,,,,,,,,,,,32.185,3.506,-1.782,1801,270.814,3:00,1.559,0.505,0.067,-1.781,-0.08,0.507,0.878,0.454,28.395,-8.513,1.661,0.601,,,,,,,,,,,,-0.242,-0.033,-0.421,15.24,1.702,0.684,-31.015,0.915,-2.988,5.873,-10.212,Coe College,Coe College,,,,,{E7AF5AC8-6607-4841-BFC1-458E7C324FBD},-0.454,0.878,
285,2/16/21,16:51:26,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{CD081B24-CBF9-4F8B-9721-398F74C217A8},,,
286,2/16/21,16:51:43,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,32.53,-2.971,0.533,1802,174.691,11:45,1.825,0.34,1.478,-0.817,0.554,-0.059,0.15,0.435,28.855,-8.945,0.1,0.543,,,,,,,,,,,,0.036,0.359,-0.355,15.24,1.728,-0.276,-31.955,-1.955,0.462,7.046,-5.168,Coe College,Coe College,,,,,{4ED829C3-2FC6-4370-8C93-98B03EB20EB8},-0.435,0.15,
287,2/16/21,16:52:01,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{6409F856-1389-4667-A8B5-6BB50B07B0F6},,,
288,2/16/21,16:52:20,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{3C20AA75-3F71-4B52-9219-8876AE198949},,,
289,2/16/21,16:52:37,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,32.309,4.501,1.368,1658,6.002,6:15,1.689,0.293,1.446,-1.575,-0.195,-0.015,1.418,0.673,29.18,-6.976,1.26,0.541,,,,,,,,,,,,0.019,-0.11,-0.334,15.24,1.811,-0.757,-31.945,1.927,0.247,6.145,-11.25,Coe College,Coe College,,,,,{C1C7C089-CB60-4E41-B34A-7EBC064B70FC},-0.673,1.418,
290,2/16/21,16:52:54,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{79776BE7-918F-4226-A2B5-9B9EFDF840C8},,,
291,2/16/21,16:53:12,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,31.801,3.228,1.071,1645,0.198,6:00,1.823,0.368,2.843,-1.411,-0.232,-0.001,1.267,0.651,29.083,-7.951,1.066,0.5,,,,,,,,,,,,0.009,-0.141,-0.374,15.24,1.842,-0.595,-31.821,1.668,0.121,6.186,-11.648,Coe College,Coe College,,,,,{B357EF8F-E2C0-463E-AB63-BABB8DDD2AA5},-0.651,1.267,
292,2/16/21,16:53:29,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Contact Out,,,,,,,32.631,-1.538,-1.715,1746,216.505,1:15,1.849,0.247,1.533,-0.985,0.388,0.317,0.422,0.07,29.52,-8.679,0.6,0.537,,,,,,,,,,,,-0.178,0.236,-0.2,15.24,1.795,0.841,-31.898,-1.212,-2.365,5.605,-6.686,Coe College,Coe College,,,,,{92C9B30A-9D8B-4D04-AFFF-D75368929574},-0.07,0.422,
293,2/16/21,16:54:06,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Cody Deardorff,{4F49FCDD-8FEF-4775-8ECA-D6F642A50844},R,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,26.997,4.504,0.064,1640,148.012,11:00,1.879,0.506,1.429,-1.772,0.226,-0.19,1.413,0.335,24.307,-8.398,-1.33,0.651,,,,,,,,,,,,0.099,0.121,-0.506,15.24,2,0.03,-26.611,1.543,0.904,4.396,-8.71,Coe College,Coe College,,,,,{003D5B9F-995E-4AF3-858B-814E94A3107C},-0.335,1.413,
294,2/16/21,16:54:23,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Cody Deardorff,{4F49FCDD-8FEF-4775-8ECA-D6F642A50844},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Foul Ball,,,,,,,32.56,0.344,-1.993,1779,227.139,1:30,1.737,0.43,1.47,-1.07,0.323,0.405,0.766,0.259,29.08,-7.446,0.97,0.543,,,,,,,,,,,,-0.227,0.193,-0.374,15.24,1.736,0.957,-31.766,-0.203,-2.955,6.007,-7.296,Coe College,Coe College,,,,,{BCDF1A8C-CB29-4384-8015-2F2A13F0D016},-0.259,0.766,
295,2/16/21,16:54:43,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Cody Deardorff,{4F49FCDD-8FEF-4775-8ECA-D6F642A50844},R,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,28.216,3.102,-1.295,1725,164.753,11:30,1.82,0.343,1.283,-1.568,0.304,-0.102,1.158,-0.136,25.393,-8.2,-2.032,0.629,,,,,,,,,,,,0.041,0.165,-0.299,15.24,1.905,0.662,-27.718,0.958,0.409,4.639,-8.17,Coe College,Coe College,,,,,{34C1AE3D-18BC-44D8-B53B-05135E234641},0.136,1.158,
296,2/16/21,16:55:00,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Cody Deardorff,{4F49FCDD-8FEF-4775-8ECA-D6F642A50844},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,32.065,-0.337,-0.467,1850,211.583,1:00,1.861,0.353,1.258,-0.948,0.501,0.337,0.814,0.553,29.016,-7.134,1.959,0.552,,,,,,,,,,,,-0.174,0.281,-0.341,15.24,1.838,0.122,-31.541,-0.566,-2.252,5.635,-6.184,Coe College,Coe College,,,,,{32BE89D3-D3DB-42C9-B3EB-B564A6AB7497},-0.553,0.814,
297,2/16/21,16:55:19,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Cody Deardorff,{4F49FCDD-8FEF-4775-8ECA-D6F642A50844},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Hit by Pitch,,,,,,,32.54,0.916,-0.711,1735,229.275,1:45,1.778,0.335,1.272,-1.093,0.323,0.441,0.953,0.569,29.093,-6.962,2.486,0.548,,,,,,,,,,,,-0.231,0.186,-0.317,15.24,1.795,0.218,-31.86,0.072,-3.015,6.166,-7.376,Coe College,Coe College,,,,,{37D4A4DB-ADC8-451F-B10F-4EB4D9B4675C},-0.569,0.953,
298,2/16/21,16:55:45,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Cody Deardorff,{4F49FCDD-8FEF-4775-8ECA-D6F642A50844},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Foul Ball,,,,,,,32.253,2.798,-0.98,1805,305.151,4:15,1.649,0.354,1.245,-1.631,-0.193,0.205,0.837,0.272,29.219,-8.887,0.498,0.551,,,,,,,,,,,,-0.112,-0.095,-0.323,15.24,1.724,0.459,-31.673,0.888,-1.45,5.737,-11.041,Coe College,Coe College,,,,,{A86400DC-7C36-43DA-9638-9960B43BD202},-0.272,0.837,
299,2/16/21,16:56:02,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Cody Deardorff,{4F49FCDD-8FEF-4775-8ECA-D6F642A50844},R,Coe College,Wind Up,,Top,,,,Curveball,,Swinging Strikeout,,,,,,,27.881,0.899,-0.375,1745,157.258,11:15,1.965,0.386,1.137,-1.305,0.619,-0.295,0.925,-0.02,25.103,-8.447,-2.502,0.64,,,,,,,,,,,,0.145,0.346,-0.368,15.24,1.98,0.287,-27.553,-0.041,1.409,4.853,-6.446,Coe College,Coe College,,,,,{C568ABD5-D768-458D-982F-03149B834018},0.02,0.925,
300,2/16/21,16:56:25,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Reid Rausch,{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,32.815,2.81,-0.373,1804,343.632,5:30,1.567,0.337,1.511,-1.791,-0.442,0.117,0.586,0.347,29.887,-10.175,0.484,0.533,,,,,,,,,,,,-0.064,-0.23,-0.328,15.24,1.633,0.167,-32.226,0.923,-0.864,5.85,-12.911,Coe College,Coe College,,,,,{BCB9B763-1458-4366-8D91-84A7073B07AF},-0.347,0.586,
301,2/16/21,16:56:45,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Reid Rausch,{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Hit by Pitch,,,,,,,33.184,3.589,0.457,1848,309.358,4:15,1.646,0.359,1.401,-1.621,-0.287,0.29,1.066,0.782,29.95,-8.154,2.569,0.531,,,,,,,,,,,,-0.146,-0.152,-0.377,15.24,1.742,-0.373,-32.578,1.412,-2.008,6.217,-11.886,Coe College,Coe College,,,,,{F7D98163-06BB-4149-A1D2-8A373503941C},-0.782,1.066,
302,2/16/21,16:57:09,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Reid Rausch,{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,27.343,3.805,-1.251,1716,43.91,7:30,1.727,0.384,1.485,-2.269,-0.335,-0.235,0.557,-0.212,24.816,-12.692,-2.978,0.643,,,,,,,,,,,,0.112,-0.162,-0.344,15.24,1.819,0.66,-26.946,1.097,1.031,4.78,-11.305,Coe College,Coe College,,,,,{B425FD24-8251-4197-81F5-79AB82D5C620},0.212,0.557,
303,2/16/21,16:57:26,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Reid Rausch,{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Single,,,,,,,32.449,2.296,-1.933,1850,297.291,4:00,1.668,0.373,1.267,-1.571,-0.151,0.205,0.768,0.013,29.418,-8.962,-0.456,0.547,38.392,16.127,-22.477,,,,,74.23,,,2.538,-0.119,-0.071,-0.31,15.24,1.726,0.992,-31.848,0.643,-1.565,5.738,-10.746,Coe College,Coe College,,,,,{EFCCF5E0-539C-4EFA-A30A-C4A9DB3FCE4A},-0.013,0.768,
304,2/16/21,16:57:49,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,TJ Deardorff,{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,30.595,-3.141,-4.217,1595,219.982,1:15,1.927,0.538,1.484,-1.086,0.484,0.444,,,27.849,-10.944,-0.984,,,,,,,,,,,,,-0.263,0.3,-0.416,15.24,1.822,2.054,-29.936,-2.023,-3.063,5.023,-6.312,Coe College,Coe College,,,,,{22248447-0FFF-470D-9B3A-A7D2557A2B28},0.236,-0.068,
305,2/16/21,16:58:10,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,TJ Deardorff,{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Foul Ball,,,,,,,32.877,-0.195,-1.545,1740,237.853,2:00,1.752,0.41,1.404,-1.104,0.262,0.523,0.592,0.485,29.231,-8.227,2.287,0.54,,,,,,,,,,,,-0.285,0.172,-0.367,15.24,1.735,0.669,-32.174,-0.529,-3.761,6.738,-7.535,Coe College,Coe College,,,,,{EE0F05BE-8F26-49E6-86CB-4A60654A0A47},-0.485,0.592,
306,2/16/21,16:58:40,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,TJ Deardorff,{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Contact Out,,,,,,,32.766,2.122,-2.333,1778,315.65,4:30,1.595,0.464,1.331,-1.697,-0.311,0.259,0.516,0.044,29.733,-10.065,-0.457,0.54,,,,,,,,,,,,-0.151,-0.152,-0.391,15.24,1.644,1.205,-32.107,0.518,-2.014,5.87,-11.842,Coe College,Coe College,,,,,{35C29258-B12E-4BFE-9697-DA8A155E10DE},-0.044,0.516,
307,2/16/21,16:59:11,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Ethan Carey,{E5914E46-FDBD-4004-8A85-0D5FFFE3D012},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,31.842,1.23,-1.444,1757,195.681,12:30,1.823,0.396,1.564,-0.96,0.453,0.14,1.216,0.122,28.742,-5.799,-0.413,0.546,,,,,,,,,,,,-0.085,0.253,-0.356,15.24,1.849,0.742,-31.394,0.34,-1.086,5.671,-6.57,Coe College,Coe College,,,,,{BAD80217-67A7-46D3-8A9D-515F1D627786},-0.122,1.216,
308,2/16/21,16:59:30,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Ethan Carey,{E5914E46-FDBD-4004-8A85-0D5FFFE3D012},R,Coe College,Wind Up,,Top,,,,Curveball,,Called Strike,,,,,,,27.672,4.157,-0.329,1751,56.087,7:45,1.684,0.413,1.119,-2.286,-0.327,-0.351,0.626,-0.035,25.148,-12.135,-2.86,0.646,,,,,,,,,,,,0.173,-0.156,-0.396,15.24,1.804,0.284,-27.327,1.159,1.652,4.854,-11.291,Coe College,Coe College,,,,,{62DAB949-7555-4B38-B301-7744E98F04F3},0.035,0.626,
309,2/16/21,16:59:50,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Ethan Carey,{E5914E46-FDBD-4004-8A85-0D5FFFE3D012},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,32.547,-0.736,-2.049,1825,298.607,4:00,1.638,0.37,2.16,-1.559,-0.296,0.443,,,29.592,-12.464,1.34,,,,,,,,,,,,,-0.268,-0.13,-0.335,15.24,1.618,1.04,-32.041,-0.787,-3.528,6.489,-11.518,Coe College,Coe College,,,,,{08A247D7-4539-424B-AD38-534267636699},-0.246,-0.125,
310,2/16/21,17:00:08,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Ethan Carey,{E5914E46-FDBD-4004-8A85-0D5FFFE3D012},R,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,27.545,8.28,0.043,1892,22.829,6:45,1.461,0.482,1.428,-2.64,-0.706,-0.26,1.234,0.234,24.832,-10.885,-1.864,0.641,,,,,,,,,,,,0.136,-0.397,-0.481,15.24,1.692,0.062,-27.045,3.099,1.269,4.639,-13.521,Coe College,Coe College,,,,,{6826114F-729A-42C3-884C-FE4585418CB3},-0.234,1.234,
311,2/16/21,17:00:25,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Ethan Carey,{E5914E46-FDBD-4004-8A85-0D5FFFE3D012},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Contact Out,,,,,,,31.762,0.93,-0.977,1708,280.755,3:15,1.644,0.364,2.125,-1.425,-0.098,0.223,0.477,0.317,28.712,-9.842,0.727,0.531,,,,,,,,,,,,-0.134,-0.032,-0.347,15.24,1.656,0.48,-31.335,0.163,-1.689,6.137,-10.208,Coe College,Coe College,,,,,{B6A8923D-DE88-447E-A43A-51960EA16DB2},-0.317,0.477,
312,2/16/21,17:02:25,0,0,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Tyler Riebhoff,{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,Coe College,Wind Up,,Bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{E4F5D394-103B-41B4-8E6D-AC42B02D6A25},,,
313,2/16/21,17:02:37,0,0,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Tyler Riebhoff,{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,Coe College,Wind Up,,Bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{08D991E1-D642-4121-BF1C-9161055BCF99},,,
314,2/16/21,17:03:02,0,0,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Tyler Riebhoff,{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,Coe College,Wind Up,,Bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{BA7E6408-C039-44E7-8CA2-5938D8FFC845},,,
315,2/16/21,17:04:32,0,0,Jordan Joselit,{D304CF23-C8A4-483D-9EAF-266F496CC647},R,Coe College,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Wind Up,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{5687CC67-7A3B-4AF1-B08F-50738111A94B},,,
316,2/16/21,17:04:48,0,0,Jordan Joselit,{D304CF23-C8A4-483D-9EAF-266F496CC647},R,Coe College,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Wind Up,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{29F11C72-7C25-4702-B5EA-1A353ABA1BF8},,,
317,2/16/21,17:05:08,0,0,Jordan Joselit,{D304CF23-C8A4-483D-9EAF-266F496CC647},R,Coe College,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Wind Up,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{5BEA9D0E-1BD2-4AE1-9BB8-21D132612CD2},,,
318,2/16/21,17:05:23,0,0,Jordan Joselit,{D304CF23-C8A4-483D-9EAF-266F496CC647},R,Coe College,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Wind Up,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{79BB0E7C-8E9A-4A14-BC87-2DB41FE4CCB5},,,
319,2/16/21,17:05:39,0,0,Jordan Joselit,{D304CF23-C8A4-483D-9EAF-266F496CC647},R,Coe College,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Wind Up,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.089,16.498,19.919,,,,,71.299,,,2.524,,,,,,,,,,,,Coe College,Coe College,,,,,{3F0A5E16-E5E6-483C-8B99-9B1DE9B7C445},,,
320,2/16/21,17:06:01,0,0,Jordan Joselit,{D304CF23-C8A4-483D-9EAF-266F496CC647},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},R,Coe College,Wind Up,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{60E5DA8A-86EB-49CD-B948-21848254048C},,,
321,2/16/21,17:06:15,0,0,Jordan Joselit,{D304CF23-C8A4-483D-9EAF-266F496CC647},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,35.983,-1.285,-1.249,1743,238.245,2:00,1.689,0.505,1.508,-0.858,0.249,0.48,0.46,0.625,32.411,-7.545,2.281,0.486,,,,,,,,,,,,-0.262,0.167,-0.472,15.24,1.642,0.581,-35.5,-1.142,-4.245,7.749,-7.108,Coe College,Coe College,,,,,{662C1B9B-BB4F-45E2-9A52-E28F46AE7E48},-0.625,0.46,
322,2/16/21,17:06:33,0,0,Jordan Joselit,{D304CF23-C8A4-483D-9EAF-266F496CC647},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{AD30CFBD-A945-446A-BCAC-9F9C529FE266},,,
323,2/16/21,17:06:55,0,0,Jordan Joselit,{D304CF23-C8A4-483D-9EAF-266F496CC647},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{87AB8570-C31C-420E-9F61-C8C775527657},,,
324,2/16/21,17:07:16,0,0,Jordan Joselit,{D304CF23-C8A4-483D-9EAF-266F496CC647},R,Coe College,Reid Rausch,{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,Coe College,Wind Up,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{66A7C4D3-2C3D-45B2-90AB-7F9D94749549},,,
